features,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53
Industrial/09/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf.gz,23891,69895,4321,29802,4.529044203,1.345312395,0.35,0.144990269,0.365669136,0.756299115,0,1,1.799725651,0.000904419,0.394680612,0.000462856,0.003934274,1.679118037,0,0.148580632,0.500301993,0,0.000904419,1.065317158,0.000234884,0.009261123,3.41849077,0.196332517,0.159941398,0,0.936507937,3.230726521,0.000346932,1.191677454,0,0.003456144,2.900437458,0.500301993,0.000715748,0.990882588,0.000167774,0.00825448,0.07,0.00323991,0.62313737,0.000167774,0.019126233,5.329542856,0.185734473,0.435486737,0.022199383,0.665079365,3.430313307,18.16
Industrial/12/SATCompetition2007/industrial/velev/SAT4.0/9vliw_m_9stages_iq3_C1_bug7.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/SATCompetition2007/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/SATCompetition2011/application/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top30.cnf.gz,101451,323566,37570,190843,1.700319404,0.695456475,1.75,0.19686339,0.380976353,0.661443484,0,1,1.229766512,9.0188E-05,0.577280134,5.3234E-05,0.001357466,1.117098898,0,0.14143563,0.837473735,0.03,9.0188E-05,2.213509306,3.1439E-05,0.003175385,2.055879147,0.16450796,0.18455695,0,0.903225806,2.042868104,3.4569E-05,2.083796831,5.24E-06,0.001110861,1.920732387,0.425878864,0.000101359,1.779225447,3.1439E-05,0.003154425,4.52,-1,0,-1,0,-512,-1,0,-1,0,0,20.03
Industrial/09/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-14.cnf.gz,69641,227010,28527,163489,1.441231114,0.388533785,0.97,0.174488804,0.409287739,0.453179211,0,1,1.056722634,0.000118632,0.179226834,7.0109E-05,0.000595927,0.880388612,0,0.061172311,0.555260599,0.02,0.000118632,0.583980893,4.2816E-05,0.000342531,2.349134939,0.024975694,0.043145803,0,0.666666667,1.052383621,5.9307E-05,0.533237395,6.117E-06,0.000171265,2.038409951,0.512566595,4.6667E-05,0.455639232,2.4466E-05,0.000189615,2.6,0.000220951,0.45652863,3.67E-05,0.00088691,3.748193876,0.300312522,0.174684514,0.085687293,0.638095238,2.94535365,12.99
Industrial/12/SATCompetition2011/application/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf.gz,371419,7170909,303312,6994286,0.224544364,0.02525247,98.67,0.043365685,0.77703085,0.513572629,0,1,0.959977493,1.0214E-05,2.320854888,6.594E-06,0.000619824,0.546257741,0,0.918630579,0.941691261,1.14,1.0214E-05,8.032931946,7.15E-07,0.011179411,4.510021692,0.345958662,0.261390396,0,1,4.25007225,6.233E-06,7.715295761,1.43E-07,0.006004902,4.198718243,0.936247388,1.952E-05,5.29931536,7.15E-07,0.015319362,293.74,-1,0,-1,0,-512,-1,0,-1,0,0,76.9
Industrial/09/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf.gz,1584,100116,958,99290,0.653444676,0.008319065,0.83,0.009648504,0.481243048,0.574519669,0,1,0.712318692,0.00452463,1.100606635,0.002087683,0.03131524,0.508442233,0,0.023708329,0.910655655,0.02,0.00452463,1.109416149,9.0644E-05,0.014956189,4.091547185,0.273030103,0.290173849,0,0.911764706,2.502446322,0.002826992,0.859625573,7.0501E-05,0.007593917,3.888599333,0.910655655,0.001977989,0.90907078,8.0572E-05,0.005499043,0.04,-1,0,-1,0,-512,-1,0,-1,0,0,26.41
Industrial/12/satrace2010/mixed/grieu/vmpc_31.cnf.gz,961,146909,961,146909,0,0,0.22,0.006541464,0.595062249,0.547632859,0,1,0.675011071,0.00272497,0.290471812,0.002081165,0.032258065,0.673614124,0,0.393120912,0.99957797,0.02,0.00272497,0.003985258,0.002661512,0.002729581,0.646101803,0.526353199,0.001467637,0.521410579,0.534526854,0.303763946,0.002711356,0.004005268,0.002647898,0.002715967,0.646101803,0.99957797,0.001524668,0.077632088,0.000810025,0.001572402,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,21.92
Industrial/12/SATCompetition2007/industrial/grieu/vmpc_29.cnf.gz,841,120147,841,120147,0,0,0.18,0.006999759,0.594738112,0.54788961,0,1,0.675438359,0.003115149,0.289320265,0.002378121,0.034482759,0.673873154,0,0.392710596,0.999517258,0.02,0.003115149,0.00429971,0.003062915,0.003121177,0.66885298,0.525524728,0.001599313,0.520215633,0.52972973,0,0.003098503,0.004322809,0.003046268,0.00310453,0.66885298,0.999517258,0.001745563,0.074057844,0.001364995,0.001789475,0.01,-1,0,-1,0,-512,-1,0,-1,0,0,20.69
Industrial/12/SATCompetition2007/industrial/velev/UNSAT2.0/9dlx_vliw_at_b_iq3.cnf.gz,69789,968295,54024,933146,0.291814749,0.037667203,6.46,0.057894477,0.745258364,0.553474654,0,1,1.087591879,5.7438E-05,1.891346826,3.7021E-05,0.00190656,0.667231681,0,0.88999042,0.927985546,0.14,5.7438E-05,4.474333383,5.358E-06,0.023387551,4.364963978,0.330800746,0.264277414,0,1,4.116244027,3.4567E-05,3.846299391,1.072E-06,0.012025985,4.073125518,0.918351469,0.000105529,3.156992751,5.358E-06,0.024024108,9.71,-1,0,-1,0,-512,-1,0,-1,0,0,54.3
Industrial/12/SATCompetition2011/application/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.170-NOTKNOWN.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/11/04/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf.gz,14013,481761,11770,441393,0.190569244,0.091455913,2.14,0.026665579,0.99600309,0.036512474,0,1,0.089060962,0.000298839,1.216559113,0.000169924,0.001359388,0.426163242,0,0.883090579,0.883144952,0.08,0.000298839,0.324465736,2.266E-06,0.000684198,4.226466229,0.021766137,0.094802528,0,1,0.762556824,0.000150058,0.322332983,0,0.000342099,4.061994197,0.883090579,0.001157645,0.387175644,1.8124E-05,0.002752649,0.59,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
Industrial/12/SATCompetition2011/application/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf.gz,314455,2920820,308471,2910741,0.019398906,0.003462692,10.92,0.105976794,0.45324211,1.085126925,0,1,0.876917581,7.351E-06,1.164452112,6.484E-06,0.00047006,0.207131489,0,0.9691034,0.974807446,0.49,7.351E-06,1.058217902,1.718E-06,0.00023293,2.699419935,0.479498567,0.324635572,0,0.976627713,2.602939553,6.284E-06,1.205780983,1.031E-06,0.000230869,2.629541771,0.969185853,2.4478E-05,0.810041251,1.374E-06,0.000517394,301.33,-1,0,-1,0,-512,-1,0,-1,0,0,20.21
Industrial/12/satrace2010/cryptography/md5gen/gus-md5-07.cnf.gz,69097,225325,28340,162397,1.438143966,0.387494843,0.99,0.174510613,0.409333095,0.454007782,0,1,1.057812707,0.000119392,0.177752925,7.0572E-05,0.000352858,0.881259743,0,0.06158365,0.555176512,0.03,0.000119392,0.58603345,3.6946E-05,0.000732772,2.34793543,0.024922621,0.042276307,0,0.666666667,1.051931426,5.9659E-05,0.535473036,6.158E-06,0.000363307,2.03522734,0.512337051,4.6942E-05,0.456818658,2.4631E-05,0.000332518,2.56,0.000222767,0.458622154,3.6946E-05,0.000806665,3.752407934,0.30056351,0.175774718,0.055903866,0.638095238,2.949600229,13.07
Industrial/09/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf.gz,18792,56183,10688,42760,0.758233533,0.313914874,0.26,0.249953227,0.356335564,0.829145488,0,1,1.145086608,0.000259265,0.280540977,0.000187126,0.003368263,0.933745469,0,0.337675398,0.901239476,0.01,0.000259265,0.692635008,0.000187091,0.004653882,1.637543058,0.096262186,0.066911062,0,0.636363636,1.67631071,0.000117019,1.0702906,2.3386E-05,0.001683817,1.520638572,0.527736202,0.00019295,0.831124577,0.000116932,0.003788587,0.36,0.000452534,1.1093588,0.000140318,0.005706268,2.969015551,0.161500063,0.459965845,0.008230177,0.615384615,2.786451561,1.39
Industrial/11/11/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf.gz,60823,193450,22269,113554,1.731285644,0.703594765,1.08,0.19610934,0.391068837,0.668072751,0,1,1.261114299,0.000151561,0.545944906,8.9811E-05,0.001975841,1.145868684,0,0.152570583,0.833444881,0.01,0.000151561,1.934736383,5.2838E-05,0.004103774,2.137400943,0.159264915,0.18198099,0,0.875,2.097832831,5.854E-05,1.815224749,8.806E-06,0.00143544,1.974830414,0.42367508,0.00016587,1.608454979,5.2838E-05,0.003390457,1.63,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
Industrial/12/SATCompetition2011/application/SAT11/application/leberre/2dimensionalstrippacking/E05F18.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/SATCompetition2011/application/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf.gz,50277,283903,37813,249569,0.329622088,0.137573176,1.32,0.151513209,0.490927635,0.9717684,0,1,1.080670719,6.0542E-05,0.932208721,5.2892E-05,0.001613202,0.473634065,0,0.893844989,0.960239453,0.04,6.0542E-05,0.693797188,8.014E-06,0.000304525,2.693071414,0.384713492,0.292452602,0,1,3.041001044,4.781E-05,0.920309157,0,0.000292504,2.718521025,0.900560566,0.000160021,0.839363574,8.014E-06,0.000536926,4.58,7.8648E-05,1.37366244,8.014E-06,0.003562141,3.043186057,0.226878241,0.606435896,0.009984639,0.733333333,3.101827986,10.24
Industrial/09/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf.gz,1694,5726,1165,4834,0.454077253,0.184526272,0.02,0.241001241,0.344831058,0.834875537,0,1,1.195111722,0.002553799,0.381114386,0.001716738,0.021459227,0.951080371,0,0.217004551,0.877534133,0,0.002553799,0.299135881,0.001448076,0.0051717,2.428699367,0.077569907,0.090055665,0,0.5,2.047521176,0.001122237,0.594823919,0.000413736,0.004964832,1.974444376,0.500413736,0.001864476,0.595635296,0.00103434,0.007240381,0.01,0.003403608,0.401386183,0.00103434,0.029582127,2.882631476,0.27069701,0.340482167,0.014957265,0.566176471,3.467714964,0.08
Industrial/12/satrace2010/hardware-verification/velev/1dlx_c_iq60_a.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/SATCompetition2007/industrial/narain/clauses-6.cnf.gz,683996,2623082,209283,1017418,2.26828266,1.578175342,64.3,0.205700115,0.400845905,1.067320931,0,1,1.333459441,1.6454E-05,1.192023477,9.556E-06,0.000310584,1.286788185,0,0.533605657,0.781389753,0.18,1.6454E-05,13.117538082,6.88E-06,0.015777193,1.527420939,0.318527573,0.15858784,0,0.998877945,1.961943434,1.2475E-05,17.231950112,2.949E-06,0.015757535,1.841797729,0.882952729,3.1559E-05,4.291874037,4.914E-06,0.011035779,138.12,-1,0,-1,0,-512,-1,0,-1,0,0,42.88
Industrial/09/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf.gz,31229,93855,13016,53990,1.399277812,0.738377477,0.9,0.241081682,0.186923978,1.562610271,0,1,1.12720809,0.000228455,1.075732826,0.000153657,0.002535341,0.978419069,0,0.666049268,0.939488794,0.01,0.000228455,0.796817121,0.000129654,0.001963327,2.464057949,0.182819728,0.152637267,0,0.783783784,2.366310537,0.000157206,0.941249968,5.5566E-05,0.001648453,1.878460163,0.897166142,0.000425675,0.754762816,7.4088E-05,0.0022782,0.55,0.000460224,0.910368625,9.261E-05,0.003871087,3.789199062,0.172297203,0.465456957,0.018578107,0.527777778,3.221935177,3.17
Industrial/09/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand128.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/satrace2008/velev-vliw-uns-4.0-9.cnf.gz,96177,1814189,84942,1789068,0.132266723,0.014041389,13.52,0.047478352,0.528988304,0.776618039,0,1,1.355678269,3.587E-05,2.53115049,2.3545E-05,0.02608839,0.982455966,0,0.619932837,0.950137725,0.29,3.587E-05,6.638291672,3.354E-06,0.019896393,4.361839539,0.44276811,0.252334871,0,1,4.072137748,2.6013E-05,4.684583742,5.59E-07,0.009914659,4.195620236,0.942325837,0.000286803,1.319060016,3.354E-06,0.01707593,23.95,-1,0,-1,0,-512,-1,0,-1,0,0,25.67
Industrial/12/satrace2010/mixed/grieu/vmpc_28.cnf.gz,784,108080,784,108080,0,0,0.15,0.007253886,0.594559585,0.548033431,0,1,0.675688576,0.003342432,0.288684833,0.00255102,0.035714286,0.6740271,0,0.392487047,0.999481865,0.02,0.003342432,0.004520757,0.003284604,0.003349371,0.684921681,0.525066412,0.001684131,0.519553073,0.529411765,0.017780575,0.003323927,0.004545924,0.003266099,0.003330866,0.684921681,0.999481865,0.001866673,0.075119924,0.00146188,0.001915248,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,21.42
Industrial/09/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p1.cnf.gz,104856,508020,49837,307166,1.103978971,0.653893986,2.65,0.162247775,0.421607798,0.933415603,0,1,1.436965848,5.5267E-05,0.460590564,4.0131E-05,0.000200654,1.065538213,0,0.596501566,0.854274236,0.05,5.5267E-05,0.707773814,2.2789E-05,0.000221379,2.922914585,0.234869394,0.148642154,0,0.733333333,2.916409597,3.164E-05,0.85734823,9.767E-06,0.000149756,2.611308423,0.724318447,6.0651E-05,0.634830067,1.6278E-05,0.000234401,7.98,8.9435E-05,0.64285112,9.767E-06,0.000599025,3.719369458,0.122704201,0.627117193,0.013858785,0.5,2.931254813,15.61
Industrial/12/SATCompetition2007/industrial/palacios/medium/sortnet-7-ipc5-h16-sat.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/12/SATCompetition2011/application/SAT04/industrial/hoonsang/vis-bmc/all.used-as.sat04-986.cnf.gz,21317,63664,4683,24568,3.551996583,1.591338326,0.53,0.190613807,0.479511115,0.657420426,0,1,1.748957974,0.00099801,1.267669615,0.000427077,0.00640615,1.388247743,0,0.140874308,0.70970368,0,0.00099801,1.286779936,0.000284923,0.017014002,3.233469391,0.389401773,0.325239814,0,0.909090909,3.257053485,0.000417003,1.395567243,8.1407E-05,0.005250733,2.549884233,0.588244871,0.001210479,1.483953787,0.000203517,0.032562683,0.09,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/09/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_11_UNSAT.cnf.gz,2316,216962,1435,215680,0.613937282,0.005943991,2.36,0.006653375,0.46522916,0.570076413,0,1,0.65311106,0.00306722,1.166696665,0.001393728,0.022996516,0.456232265,0,0.016709941,0.917312685,0.04,0.00306722,1.157850143,3.2455E-05,0.011373331,4.149715742,0.288131501,0.28488124,0,0.939209726,2.613146936,0.001906082,0.914255335,2.7819E-05,0.005753895,4.060400462,0.917312685,0.001219163,0.982917626,2.7819E-05,0.003820475,0.12,0,0,0,0,-512,0,0,0,0,0,22.29
Industrial/12/SATCompetition2007/industrial/palacios/medium/cube-11-h13-unsat.cnf.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Industrial/11/11/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf.gz,63327,174791,15324,70098,3.132537197,1.493523353,1.67,0.218608234,0.416608912,0.766835002,0,1,1.571054503,0.000253319,1.157552221,0.000130514,0.00541634,1.389786905,0,0.196924306,0.766997632,0.02,0.000253319,1.97603785,1.4266E-05,0.023410083,2.890687776,0.184736976,0.135374261,0,1,2.896992418,0.000110158,1.63308597,0,0.014864903,2.413871594,0.606037262,0.000366977,1.071526372,1.4266E-05,0.005392451,0.77,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
Industrial/12/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_2_rule_2/SAT_dat.k100.debugged.cnf.gz,150460,670701,55446,373832,1.713631281,0.794124099,3.29,0.148317961,0.306008836,1.179195257,0,1,1.796635956,6.0407E-05,0.674226321,3.6071E-05,0.000306605,1.49830587,0,0.582165251,0.724469815,0.06,6.0407E-05,1.007682403,1.8725E-05,0.000644675,3.516043065,0.190986215,0.156163865,0,0.884615385,3.433874939,3.1716E-05,0.936401307,5.35E-06,0.000307625,3.011006833,0.674779045,6.8892E-05,0.826564308,1.07E-05,0.00063665,9.83,-1,0,-1,0,-512,-1,0,-1,0,0,20.03
Industrial/12/SATCompetition2011/application/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf.gz,234673,1071339,113985,628528,1.058805983,0.704520721,5.7,0.181352303,0.393398601,0.996344346,0,1,1.387087128,2.4026E-05,0.49289445,1.7546E-05,8.7731E-05,1.02511565,0,0.61560026,0.867590624,0.11,2.4026E-05,0.468734425,1.1137E-05,5.8868E-05,2.564476903,0.266797624,0.161553051,0,0.777777778,2.856319748,1.4194E-05,0.474321962,4.773E-06,3.9775E-05,2.275387092,0.744434615,2.6098E-05,0.466072873,6.364E-06,6.3641E-05,41.15,3.3407E-05,0.581308025,4.773E-06,0.000124099,3.457106881,0.155587272,0.61218431,0.027682843,0.607142857,3.165791849,18.14
Industrial/12/SC2012_Application_Debugged/satrace-unselected/ibm/2002/31_1_rule_2/SAT_dat.k95.debugged.cnf.gz,141985,635036,52069,351629,1.726862433,0.805983011,3.11,0.148079368,0.308969524,1.17306496,0,1,1.801602826,6.4569E-05,0.676188627,3.8411E-05,0.00032649,1.501053377,0,0.58268516,0.722184461,0.06,6.4569E-05,1.000445658,1.9907E-05,0.000679694,3.527722263,0.192457041,0.158604386,0,0.764705882,3.455826504,3.3755E-05,0.939577919,5.688E-06,0.000332737,3.018861654,0.674145193,7.3864E-05,0.817539991,1.1376E-05,0.000665474,8.67,-1,0,-1,0,-512,-1,0,-1,0,0,20.03
Industrial/12/SATCompetition2011/application/SAT11/application/manthey/traffic/traffic_3_uc_sat.cnf.gz,142205,1312352,141410,1311252,0.00562195,0.000838893,3.58,0.107843496,0.097344167,1.999474393,0,1,0.634731957,2.4573E-05,0.213426485,1.4143E-05,4.243E-05,0.914661356,0,0.150181658,0.375087321,0.2,2.4573E-05,1.128638409,3.051E-06,0.000430886,3.825510746,0.082052114,0.07241255,0,1,2.656757563,4.353E-06,0.781265217,0,0.000221925,1.80343134,0.251507719,3.9696E-05,1.239946289,4.576E-06,0.000761105,64.2,-1,0,-1,0,-512,-1,0,-1,0,0,20.12
Industrial/11/11/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf.gz,156721,469046,27583,200818,4.681796759,1.335677081,3.24,0.137353225,0.529664213,0.664019551,0,1,1.741966479,0.000129236,0.396040141,7.2508E-05,0.001667694,1.488405333,0,0.180501748,0.53177006,0.04,0.000129236,2.394164453,3.4857E-05,0.003510641,2.832881028,0.131172323,0.104028422,0,0.941176471,2.691129029,4.1621E-05,1.79330745,0,0.000961069,2.412249173,0.432306865,0.00010687,1.933192393,2.4898E-05,0.002191039,2.45,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
Industrial/11/11/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf.gz,57800,193923,22844,126676,1.530204868,0.530858253,1.18,0.180334081,0.423127771,0.677107749,0,1,1.518180667,0.000162456,0.718232645,8.755E-05,0.001794782,1.336838263,0,0.119154378,0.72057059,0.02,0.000162456,2.201350897,4.7365E-05,0.003591841,2.367990119,0.205972211,0.245680375,0,0.895833333,2.21211703,5.5951E-05,2.480102342,7.894E-06,0.001278853,2.276092203,0.38067195,0.000178472,1.905257298,4.7365E-05,0.004752281,1.68,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
Industrial/11/02/biere/dinphil/dp10s10.shuffled.cnf.gz,7759,23004,1840,8942,3.216847826,1.572578841,0.11,0.205770521,0.484108055,0.78652139,0,1,1.473616219,0.001643137,0.471928,0.001086957,0.017934783,1.259982602,0,0.333706106,0.801945873,0.01,0.001643137,0.525457222,0.000782823,0.005815254,2.955425622,0.134301593,0.103141297,0,0.538461538,2.931047474,0.000765744,0.575800043,0.000111832,0.003802281,2.476168643,0.533661373,0.001718442,0.518326968,0.000559159,0.008611049,0.01,0.002710927,0.524818194,0.000670991,0.023037352,3.679954099,0.184041637,0.315951689,0.010416667,0.458333333,3.148740363,0.37
Industrial/09/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_11_UNKNOWN.cnf.gz,1740,114011,1091,113182,0.594867094,0.007324486,0.94,0.009639342,0.472965152,0.573991979,0,1,0.69484236,0.003973524,1.156320185,0.001833181,0.030247479,0.480986332,0,0.022874662,0.917866799,0.01,0.003973524,1.127588119,6.1847E-05,0.013509215,3.910355363,0.264278495,0.295169568,0,0.902676399,2.520880685,0.002502957,0.872289318,5.3012E-05,0.006847379,3.822408733,0.917866799,0.00181436,0.946769573,5.3012E-05,0.005248184,0.06,-1,0,-1,0,-512,-1,0,-1,0,0,33.65
Industrial/12/satrace2010/cryptography/desgen/gss-19-s100.cnf.gz,31435,94548,13682,56829,1.297544219,0.663728026,0.94,0.24075736,0.189879469,1.548930087,0,1,1.131973514,0.000217475,1.081900916,0.000146177,0.002411928,0.980914641,0,0.661440462,0.940083408,0.01,0.000217475,0.79932847,0.000123177,0.001865245,2.460904486,0.182015329,0.152301284,0,0.777777778,2.354194573,0.000149127,0.939773223,5.279E-05,0.001566102,1.876013738,0.893997783,0.000406984,0.759141038,7.0387E-05,0.002164388,0.61,0.000439569,0.911200787,8.7983E-05,0.00373049,3.780412828,0.172360286,0.466100066,0.018378002,0.527777778,3.22694261,3.4
Industrial/09/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-28-s100.cnf.gz,32151,96786,14331,59532,1.243458237,0.625781093,0.93,0.240727676,0.193322605,1.53147213,0,1,1.139458652,0.000207146,1.068688418,0.000139558,0.0023027,0.985380608,0,0.655076262,0.940166633,0.01,0.000207146,0.796388676,0.000117584,0.001864543,2.445160402,0.179595526,0.150691015,0,0.777777778,2.333563104,0.000141753,0.92869684,5.0393E-05,0.001461399,1.876929665,0.88910166,0.000385612,0.760171076,8.3988E-05,0.002049318,0.66,0.000417295,0.907076897,8.3988E-05,0.003208359,3.754765463,0.172968146,0.465030221,0.018704175,0.527777778,3.233451591,3.49
Industrial/12/satrace2008/goldb-heqc-x1mul.cnf.gz,8760,55571,8607,55174,0.017776229,0.007195418,0.19,0.15599739,0.492417681,0.734493095,0,1,1.268981623,0.000394017,0.390964471,0.000232369,0.006854886,1.059328061,0,0.229854642,0.693406315,0.01,0.000394017,4.271480956,0.000181245,0.035886468,1.470082966,0.166415151,0.070938147,0,0.666666667,1.775605781,9.4735E-05,4.076766323,1.8124E-05,0.008119767,1.081674367,0.24627542,0.000213093,2.5109334,0.000108747,0.010095335,0.24,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
Industrial/12/SATCompetition2011/application/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-21-step11.cnf.gz,99736,783991,97280,779390,0.025246711,0.005903335,2.62,0.124815561,0.436803172,1.114165373,0,1,0.936718774,2.3662E-05,0.995932846,2.0559E-05,0.000935444,0.277435118,0,0.954418199,0.964197642,0.12,2.3662E-05,0.848503589,6.415E-06,0.000493976,2.569502934,0.427190007,0.314477334,0,0.968421053,2.539250661,1.9628E-05,0.973482264,3.849E-06,0.000481146,2.34472351,0.954606808,6.1585E-05,0.810706681,5.132E-06,0.000799343,30.04,-1,0,-1,0,-512,-1,0,-1,0,0,20.08
Industrial/12/satrace2010/mixed/grieu/vmpc_27.cnf.gz,729,96849,729,96849,0,0,0.15,0.007527181,0.594368553,0.548189255,0,1,0.675968032,0.003595517,0.28800395,0.002743484,0.037037037,0.674200729,0,0.392249791,0.999442431,0.01,0.003595517,0.004834426,0.003500294,0.003603548,0.704899937,0.524574584,0.001778942,0.51884058,0.533923304,0.02082387,0.003574866,0.004862353,0.003479644,0.003582897,0.704899937,0.999442431,0.001983827,0.082114027,0.001063511,0.002054745,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.28
Industrial/12/SATCompetition2007/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf.gz,199571,912286,13828,539366,13.43238357,0.691404353,15.77,0.025637508,0.259350479,1.41420102,0,1,1.694988594,0.000481016,2.572648104,0.000144634,0.042739369,1.817804,0,0.631029765,0.722789349,0.12,0.000481016,1.98228775,1.1124E-05,0.006552137,5.697068419,0.407442461,0.309256195,0,0.990917348,4.250077411,0.000297105,2.69517305,7.416E-06,0.006146105,4.339525001,0.772228876,0.000379826,1.686999764,1.1124E-05,0.003949081,1.83,-1,0,-1,0,-512,-1,0,-1,0,0,20.38
Industrial/11/07/babic/hsatv17/hsat_vc12062.cnf.gz,200230,566857,0,0,-512,-512,3.77,-512,0,0,0,0,-512,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512,0,0,0,0,-512,0,0,0,0,-512,0,0,0,0,-512,-512
Industrial/09/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo128.cnf.gz,188473,564650,97638,423113,0.930324259,0.334513475,2.96,0.23076105,0.344870723,0.836830901,0,1,1.169759071,2.8805E-05,0.272235119,2.0484E-05,0.001321207,0.979851937,0,0.327858043,0.862426822,0.06,2.8805E-05,2.316510101,1.8907E-05,0.002396523,1.367942549,0.139954699,0.06226148,0,0.939849624,1.57924229,1.2423E-05,2.701427852,4.727E-06,0.001484237,1.407951927,0.500608584,2.2482E-05,2.902824665,1.1817E-05,0.00201601,30.1,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
Industrial/12/SATCompetition2011/application/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf.gz,44692,129620,13945,68921,2.2048763,0.880703994,0.64,0.202333106,0.42657571,0.791715933,0,1,1.484415434,0.00022662,0.344614107,0.000143421,0.00250986,1.278766227,0,0.238635539,0.72570044,0.01,0.00022662,0.855392938,8.7056E-05,0.003975566,3.045351378,0.103939386,0.119750716,0,0.797752809,2.633720735,9.4019E-05,0.827941122,1.4509E-05,0.001683086,2.4084535,0.488544856,0.000207012,0.772955794,7.2547E-05,0.002669723,0.63,0.000544091,0.867685956,5.8037E-05,0.005745709,4.394523232,0.151443814,0.517920133,0.017360184,0.666666667,3.370250152,7.08
